,ID,C_Environment,C_Condition,C_Cycle,C_Trial,C_QuestionNum,C_Question,C_Answer,C_AssignedWait,C_Response,C_QPresent,C_StartRT,C_WaitStart,C_WaitTime,C_TrialLength,C_CycleLength,C_Jitter,C_AverageWait,MC_Correct
4415,17,1,1,1,56,739,What was the first song ever performed in outer space? ,Happy Birthday,9.362,S,504.496,0.807,1.336,0.687,2.537,609.1164619,2.026826633,3.208177778,NA
4416,17,1,1,1,57,493,What is a nene?,A Hawaiian goose,8.263,S,509.085,1.834,2.369,1.513,4.388,609.1164619,1.316849962,3.208177778,NA
4417,17,1,1,1,58,812,Where did the Beagle 2 crash and disappear on Christmas Day 2003?  ,Mars,13.633,K,514.825,1.918,2.452,2.778,5.74,609.1164619,1.442322181,3.208177778,0
4418,17,1,1,1,59,431,What English dynasty collapsed in the Wars of the Roses?  ,The Plantagenets,19.274,S,522.032,1.583,2.12,1.711,4.34,609.1164619,2.199553801,3.208177778,NA
4419,17,1,1,1,60,9,"White Christmas playing on Armed Forces Radio was the secret signal for what event on April 30, 1975?",The evacuation of Saigon,5.081,W,528.624,2.519,3.053,5.084,12.143,609.1164619,3.765844616,3.208177778,0
4420,17,1,1,1,61,982,Whom did the Daughters of the American Revolution bar from singing at Constitution Hall in 1936?,Marian Anderson,16.361,K,544.574,1.033,1.568,1.368,3.454,609.1164619,1.041770277,3.208177778,0
4421,17,1,1,1,62,967,Who was the only person to be nearby at three different presidential assassinations? ,Robert Lincoln ,3.767,W,549.112,0.887,1.42,3.769,9.208,609.1164619,2.930266644,3.208177778,0
4422,17,1,1,1,63,571,"What kind of information resource takes its name from a Hawaiian word for ""quick""? ",A wiki,8.174,S,561.292,0.835,1.369,1.378,3.254,609.1164619,1.88581417,3.208177778,NA
4423,17,1,1,1,64,20,"According to Norse sagas, who gave Greenland its misleading name in order to attract settlers? ",Eric the Red,13.027,S,566.465,1.238,1.769,2.821,5.106,609.1164619,3.026274319,3.208177778,NA
4424,17,1,1,1,65,836,Which animals are born pregnant and can give birth 10 days after being born themselves?  ,Aphids,16.933,S,574.624,2.551,3.087,7.304,10.912,609.1164619,3.664433645,3.208177778,NA
4425,17,1,1,1,66,87,Har Gobind Khorana won the 1968 Nobel Prize for Medicine for research into what?,Genetics,1.265,W,589.24,1.215,1.752,1.268,7.038,609.1164619,2.780281069,3.208177778,0
4426,17,1,1,1,67,322,What animal lives in a holt? ,An otter,8.004,NA,599.101,NA,NA,NA,NA,609.1164619,1.466964429,3.208177778,NA
4427,17,2,1,2,68,604,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",Pandemonium,1.05,W,0.035,0.381,0.917,1.054,5.987,600.5486141,2.86410117,1.643436364,0
4428,17,2,1,2,69,560,What Kansan was the only Native American ever to serve as U.S. vice president? ,Charles Curtis,28.129,S,8.928,0.808,1.335,1.249,3.104,600.5486141,3.717898693,1.643436364,NA
4429,17,2,1,2,70,527,What is the national tree of Jamaica? ,The Blue Mahoe ,0.963,W,15.802,2.045,2.57,0.967,7.555,600.5486141,2.617179979,1.643436364,0
4430,17,2,1,2,71,521,What is the most sober school according to The Princeton Review? ,Brigham Young University,32.509,S,26.014,1.818,2.353,1.481,4.356,600.5486141,2.076970788,1.643436364,NA
4431,17,2,1,2,72,227,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?",The crust and the mantle,8.228,K,32.504,0.848,1.385,1.447,3.336,600.5486141,3.60951707,1.643436364,0
4432,17,2,1,2,73,47,Bauxite ore is mined so it can be processed into what metal?,Aluminum,13.984,K,39.496,4.072,4.604,0.964,6.091,600.5486141,1.357459088,1.643436364,0
4433,17,2,1,2,74,981,Who's the only U.S. president whose three initials spell a word? ,James A. Garfield,4.112,S,46.987,1.437,1.969,2.308,4.79,600.5486141,3.394504115,1.643436364,NA
4434,17,2,1,2,75,24,"According to Thomas Malory, Sir Bedivere's last knightly act was to return what to a lake?",Excalibur,70.102,K,55.213,1.395,1.918,1.573,4.003,600.5486141,3.354014012,1.643436364,0
4435,17,2,1,2,76,380,What civil rights leader did Dorothy Parker leave the bulk of her estate to?,Martin Luther King Jr. ,1.013,W,62.604,0.971,1.501,1.018,6.537,600.5486141,2.391592589,1.643436364,1
4436,17,2,1,2,77,552,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",It's stamped on the coin's edge,0.532,W,71.564,2.181,2.719,0.536,7.271,600.5486141,2.242256232,1.643436364,0
4437,17,2,1,2,78,895,Which state has the zip code 12345?,New York,10.752,K,81.108,0.716,1.251,3.649,5.406,600.5486141,3.539201268,1.643436364,0
4438,17,2,1,2,79,17,"A two-million gallon tank of what substance exploded in Boston in 1919, resulting in 21 deaths?",Molasses,88.122,S,90.085,1.747,2.285,1.174,3.971,600.5486141,1.516238287,1.643436364,NA
4439,17,2,1,2,80,185,Mohammed Khatami is both a former national librarian and a former president of what nation?,Iran,3.612,K,95.607,1.177,1.701,0.699,2.92,600.5486141,3.953591208,1.643436364,0
4440,17,2,1,2,81,749,What was the name of William Shakespeare's wife?  ,Anne Hathaway,1.329,S,102.531,1.453,1.985,0.883,3.389,600.5486141,1.948539018,1.643436364,NA
4441,17,2,1,2,82,932,Who is Rashida Jones's famous mother?,Peggy Lipton ,13.727,K,107.92,1.191,1.719,1.185,3.422,600.5486141,1.856423614,1.643436364,0
4442,17,2,1,2,83,850,Which chess piece was originally called 'the elephant'? ,The bishop,57.317,S,113.243,0.725,1.251,0.721,2.487,600.5486141,3.685963272,1.643436364,NA
4443,17,2,1,2,84,979,"Who's the only character in ""Peter and the Wolf"" represented by a brass instrument?",The wolf (french horn),3.263,K,119.467,1.637,2.168,1.716,4.404,600.5486141,1.403666643,1.643436364,0
4444,17,2,1,2,85,208,"Pink Floyd's ""Chapter 24"" was inspired by what literary work?",The I Ching,1.562,W,125.307,1.141,1.668,1.565,7.237,600.5486141,1.911572925,1.643436364,0
4445,17,2,1,2,86,753,What was the only children's story ever published by James Bond creator Ian Fleming? ,Chitty Chitty Bang Bang ,9.505,S,134.5,0.539,1.067,3.064,4.639,600.5486141,1.042476983,1.643436364,NA
4446,17,2,1,2,87,658,What singer took his stage name from a Dublin hearing aid billboard?  ,Bono ,14.581,S,140.223,2.769,3.303,3.682,7.493,600.5486141,1.229556042,1.643436364,NA
4447,17,2,1,2,88,411,What did popular author J.D. Salinger reveal the first two intials in his name to stand for?  ,Juvenile deliquent,69.335,K,148.999,8.833,9.36,4.48,14.349,600.5486141,2.99034936,1.643436364,0
4448,17,2,1,2,89,728,What was the 11th-century Spanish military leader Rodrigo Diaz de Vivar better known as?  ,El Cid ,35,NA,166.369,NA,NA,NA,NA,600.5486141,2.712080061,1.643436364,NA
4449,17,2,1,2,90,765,What were the first modern Olympic pole vaulters' poles made of? ,Bamboo ,6.237,S,180.167,0.666,1.201,4.751,6.474,600.5486141,1.360016755,1.643436364,NA
4450,17,2,1,2,91,403,What craylola color became 'midnight blue' in 1985 to remove an out-of-date geographical term? ,Prussian Blue ,1.361,W,188.026,3.406,3.937,1.364,9.306,600.5486141,1.975448397,1.643436364,0
4451,17,2,1,2,92,802,"What's the only TV show to top the Nielsen ratings five seasons in a row, from 1972 to 1976?  ",All in the Family ,25.597,S,199.338,1.134,1.669,1.297,3.471,600.5486141,1.455329971,1.643436364,NA
4452,17,2,1,2,93,557,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,Gabriele Falloppio ,3.872,S,204.294,1.074,1.602,1.744,3.854,600.5486141,2.702913153,1.643436364,NA
4453,17,2,1,2,94,890,Which popular treat was invented by an 11-year-old in California? ,The popsicle,32.555,S,210.885,1.403,1.935,3.876,6.324,600.5486141,3.224376061,1.643436364,NA
4454,17,2,1,2,95,49,"Because his father was from Minorca, in Spain, what Civil War hero was the U.S. Navy's first Hispanic admiral?",David Farragut,0.287,W,220.478,5.385,5.923,0.289,10.224,600.5486141,1.201781799,1.643436364,0
4455,17,2,1,2,96,973,Who won the Nobel Peace Prize in 1964? ,Martin Luther King Jr. ,15.238,S,231.941,1.227,1.752,0.851,3.121,600.5486141,1.213164271,1.643436364,NA
4456,17,2,1,2,97,336,What area changed hands 72 times during the Civil War? ,Shenandoah Valley,58.149,K,236.329,1.295,1.819,2.74,5.073,600.5486141,1.235981067,1.643436364,0
4457,17,2,1,2,98,534,What is the only English word with three consecutive double letters?  ,Bookkeeper,0.82,W,242.669,0.979,1.502,0.823,6.337,600.5486141,2.840730273,1.643436364,0
4458,17,2,1,2,99,461,What game was created by French mathematician Blaise Pascal when he was experimenting with perpetual motion? ,Roulette,13.727,S,251.88,0.672,1.201,3.143,4.856,600.5486141,3.648426056,1.643436364,NA
4459,17,2,1,2,100,924,"Who had the last number one hit of the 1950s with his song ""Why""? ",Frankie Avalon ,5.145,K,260.439,0.841,1.368,1.424,3.304,600.5486141,1.592259181,1.643436364,0
4460,17,2,1,2,101,742,What was the game of Scrabble originally called? ,Criss-Cross ,32.599,S,265.361,1.383,1.919,2.144,4.573,600.5486141,1.515694082,1.643436364,NA
4461,17,2,1,2,102,585,What metal was found in Nevada's famed Comstock Lode?  ,Silver,9.505,S,271.501,4.107,4.639,4.756,9.912,600.5486141,1.130510491,1.643436364,NA
4462,17,2,1,2,103,216,"Shakespeare mentioned his wife only once in his will, making her the odd bequest of his ""second best"" what? ",Bed ,19.722,K,282.597,1.363,1.901,1.829,4.239,600.5486141,2.631533604,1.643436364,0
4463,17,2,1,2,104,672,What sports term is the shortest word ever to decide the National Spelling Bee?   ,Luge,1.082,W,289.521,1.631,2.169,1.085,7.271,600.5486141,1.260541084,1.643436364,0
4464,17,2,1,2,105,260,The Italian government regulates the price of what beverage?,Espresso,46.799,S,298.08,0.744,1.269,5.387,7.175,600.5486141,3.167145233,1.643436364,NA
4465,17,2,1,2,106,882,Which of Henry VIII's wives is buried next to him?  ,Jane Seymour ,4.24,K,308.458,1.046,1.568,0.773,2.853,600.5486141,1.325041559,1.643436364,0
4466,17,2,1,2,107,642,What restaurant chain was the brainchild of Atari founder Nolan Bushnell? ,Chuck E. Cheese's,0.229,W,312.663,0.889,1.418,0.232,5.669,600.5486141,1.297835158,1.643436364,0
4467,17,2,1,2,108,181,"James Bond works for M, but what single initial is used for the real-life director of Britain's MI6?",C,9.769,S,319.67,1.114,1.635,1.286,3.439,600.5486141,1.299286072,1.643436364,NA
4468,17,2,1,2,109,496,What is an adit?  ,A mine shaft passage,19.477,K,324.459,1.045,1.569,2.348,4.421,600.5486141,1.895750882,1.643436364,0
4469,17,2,1,2,110,987,"Whose epitaph read in part, ""Here lies one whose name was writ in water?  ",John Keats ,2.891,S,330.817,1.151,1.685,1.666,3.871,600.5486141,1.089451099,1.643436364,NA
4470,17,2,1,2,111,545,What is the second oldest continuously held American sporting event?  ,Westminster Kennel Club dog show ,45.936,K,335.805,1.291,1.819,1.08,3.405,600.5486141,2.52900037,1.643436364,0
4471,17,2,1,2,112,13,A causeway lined with hundreds of sphinxes once connected Karnak to what other great Egyptian temple?,Luxor,1.694,S,341.795,1.005,1.535,0.67,2.721,600.5486141,1.414268912,1.643436364,NA
4472,17,2,1,2,113,158,"In what layer of the Earth's atmosphere is Antarctica's famed ""ozone hole""? ",Stratosphere,13.267,K,345.983,0.873,1.402,1.326,3.238,600.5486141,3.729129351,1.643436364,0
4473,17,2,1,2,114,957,Who was sent to the electric chair on the testimony of her brother David Greenglass?,Ether Rosenberg ,0.893,W,352.974,0.602,1.135,0.896,6.037,600.5486141,2.339045903,1.643436364,0
4474,17,2,1,2,115,422,What does a screever do on a sidewalk? ,Draw,4.389,S,361.384,0.864,1.401,0.423,2.336,600.5486141,1.818375627,1.643436364,NA
4475,17,2,1,2,116,858,Which country invented volleyball?   ,USA,38.113,S,365.572,2.332,2.869,1.223,4.605,600.5486141,2.646113887,1.643436364,NA
4476,17,2,1,2,117,778,What's been released five times a year from January 1999 to fall 2008?,State quarters ,70.102,S,372.863,0.873,1.402,0.959,2.871,600.5486141,3.149764506,1.643436364,NA
4477,17,2,1,2,118,264,The Linke Scale is used to measure the blueness of what?,The sky,6.447,K,378.937,1.439,1.968,0.719,3.204,600.5486141,2.216558129,1.643436364,0
4478,17,2,1,2,119,219,"Sodium azide, a highly toxic chemical, is best-known for being used to develop what lifesaving devices?",Air bags,22.065,S,384.409,2.359,2.887,1.008,4.406,600.5486141,2.564485085,1.643436364,NA
4479,17,2,1,2,120,449,What fictional island is constantly at war with Blefuscu over the correct way to eat a boiled egg?,Lilliput,0.591,W,391.433,0.678,1.202,0.594,5.803,600.5486141,1.041383189,1.643436364,0
4480,17,2,1,2,121,210,Prime Minister Lester Pearson won the Nobel Peace Prize for defusing what world crisis?,The Suez Crisis,14.581,K,398.308,0.756,1.284,2.479,4.271,600.5486141,2.082068808,1.643436364,0
4481,17,2,1,2,122,164,"In what state was the U.S.'s first ""Adopt-a-Highway"" program started?",Texas,0.814,W,404.715,0.845,1.368,0.817,6.204,600.5486141,1.761487663,1.643436364,0
4482,17,2,1,2,123,620,"What pet bird takes its name from Australian Aborigine words for ""good eating""?",The budgerigar,31.461,S,412.724,0.86,1.384,1.516,3.421,600.5486141,3.618361457,1.643436364,NA
4483,17,2,1,2,124,511,What is the deepest point of the Mariana Trench?,Challenger Deep ,5.132,K,419.815,2.081,2.62,1.533,4.672,600.5486141,1.623393337,1.643436364,0
4484,17,2,1,2,125,877,"Which mammal is the world's smallest, weighing less than a penny? ",Bumblebee bat,0.287,W,426.139,0.925,1.451,0.289,5.753,600.5486141,1.509345974,1.643436364,0
4485,17,2,1,2,126,852,Which Constitutional Amendment deals with poll taxes? ,Twenty-fourth ,20.982,S,433.43,0.882,1.418,1.904,3.838,600.5486141,1.125093878,1.643436364,NA
4486,17,2,1,2,127,137,"In Europe, but not the U.S., what are measured in ""Paris Points""?",Shoe sizes,6.331,S,438.434,1.333,1.87,1.159,3.539,600.5486141,1.951811461,1.643436364,NA
4487,17,2,1,2,128,581,What Manhattan intersection was America's first traffic circle?,Columbus Circle ,39.812,K,443.974,1.33,1.853,6.157,8.527,600.5486141,1.37062015,1.643436364,0
4488,17,2,1,2,129,434,What European country is named for the dark-looking Dinaric Alps? ,Montenegro,21.523,K,453.919,5.393,5.923,0.854,7.292,600.5486141,1.14320155,1.643436364,0
4489,17,2,1,2,130,488,"What invisible ""color"" can bees see on flower petals?  ",Bee purple ,0.397,NA,462.378,NA,NA,NA,NA,600.5486141,2.290928133,1.643436364,NA
4490,17,2,1,2,131,718,What was developed thanks to Christian Hulsmeyer's 1904 invention of the telemobiloscope?  ,Radar,2.702,W,475.727,5.889,6.424,2.705,13.144,600.5486141,2.926273089,1.643436364,0
4491,17,2,1,2,132,4,"Gem is the trade name for the most common, three-loop design of what?",The paper clip,41.131,S,491.827,2.045,2.57,0.835,3.922,600.5486141,1.937216695,1.643436364,NA
4492,17,2,1,2,133,649,"What road, which names a 2002 film, divides Wayne County from affluent Oakland and Maycomb Counties?",8 Mile Road ,0.939,S,497.735,0.385,0.917,0.428,1.852,600.5486141,2.558107116,1.643436364,NA
4493,17,2,1,2,134,769,"What word comes to us from the Greek for ""thick-skinned""?  ",Pachyderm,14.401,S,502.172,5.236,5.773,1.35,7.642,600.5486141,2.059892175,1.643436364,NA
4494,17,2,1,2,135,710,What U.S. state's civil law is most closely based on the Napoleonic Code?  ,Louisiana's,6.566,S,511.916,0.451,0.985,0.659,2.152,600.5486141,1.981526889,1.643436364,NA
4495,17,2,1,2,136,526,What is the name of the ship that carried Captain Cook to Australia?  ,Endeavour ,60.081,S,516.087,3.944,4.472,1.904,6.892,600.5486141,1.059450869,1.643436364,NA
4496,17,2,1,2,137,79,"For his tenacity, 19th century biologist Thomas Huxley was nicknamed whose ""bulldog""?",Darwin's,0.82,S,524.08,5.016,5.54,0.788,6.842,600.5486141,1.684630817,1.643436364,NA
4497,17,2,1,2,138,377,"What city is home to the world's very first pet cemetery, in which Rin Tin Tin is buried?",Paris,11.763,S,532.656,4.951,5.489,0.638,6.64,600.5486141,3.867316946,1.643436364,NA
4498,17,2,1,2,139,631,"What port, its state's largest city, is nicknamed the Brick City? ","Newark, NJ ",82.822,S,543.217,3.599,4.121,1.205,5.84,600.5486141,2.386369614,1.643436364,NA
4499,17,2,1,2,140,768,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",The old-fashioned,2.753,S,551.476,2.476,3.004,0.479,4.005,600.5486141,3.012209427,1.643436364,NA
4500,17,2,1,2,141,397,What country borders both of the world's only two nations with square flags? ,Italy ,33.192,S,558.518,0.594,1.118,0.532,2.169,600.5486141,1.185825626,1.643436364,NA
4501,17,2,1,2,142,873,What is the only U.S. state that has a pennant-shaped flag instead of a rectangular one?  ,Ohio,7.083,S,561.904,0.495,1.019,0.533,2.069,600.5486141,3.345565655,1.643436364,NA
4502,17,2,1,2,143,948,"Who solves crimes in Bayport, located on Barmet Bay? ",The Hardy Boys ,1.956,K,567.345,2.143,2.669,1.218,4.406,600.5486141,3.662790942,1.643436364,0
4503,17,2,1,2,144,966,Who was the only British Prime Minister to have been assassinated? ,Spencer Perceval ,15.35,S,575.469,0.842,1.368,0.85,2.737,600.5486141,1.001140821,1.643436364,NA
4504,17,2,1,2,145,85,Greeks consider which day of the week the unluckiest because it is the day that Constantinople fell in 1453? ,Tuesday,32.509,S,579.258,3.614,4.137,11.629,16.285,600.5486141,1.914141567,1.643436364,NA
4505,17,2,1,2,146,288,"The world's smallest park, measuring two feet in diameter, is located in what U.S. state? ",Oregon ,9.348,NA,597.511,NA,NA,NA,NA,600.5486141,2.946021979,1.643436364,NA
4506,17,1,1,3,147,578,"What Latin American dictator was called ""Carepina""- ""Pineapple Face""- because of his acne scarred complextion?",Manuel Noriega ,16.39,W,0.026,4.134,4.671,16.393,25.074,605.2290881,1.234299291,8.363307692,0
4507,17,1,1,3,148,853,Which Constitutional Amendment deals with income tax? ,Sixteenth,8.174,S,26.372,3.18,3.704,0.396,4.606,605.2290881,1.150186495,8.363307692,NA
4508,17,1,1,3,149,499,"What is believed to have received its name from the Portuguese word for ""simpleton""? ",The dodo,3.966,NA,32.179,NA,NA,NA,NA,605.2290881,1.627947211,8.363307692,NA
